"coffeid","typeid","value"
1207,4,"finca las marAfA-as"
1207,5,"beneficio atlantic condega"
1207,6,"exportadora atlantic s.a"
1207,7,"jalapa"
1207,8,"TeAfAfilo NarvAfA!ez"
1207,9,"1 kg"
1207,10,"Instituto HondureAfA+/-o del CafAfA(C)"
1207,11,"2016"
1207,12,"Caturra"
1207,13,"Other"
1207,14,"Green"
1207,15,"Instituto HondureAfA+/-o del CafAfA(C)"
1207,16,"m"
1208,1,"Arabica"
1208,2,"eileen koyanagi"
1208,3,"United States (Hawaii)"
1208,4,""
1208,5,"kona pacific farmers cooperative"
1208,6,"kona pacific farmers cooperative"
1208,7,"kona"
1208,8,""
1208,9,"2 lbs"
1208,10,"Specialty Coffee Association"
1208,11,"2013"
1208,12,""
1208,13,"Natural / Dry"
1208,14,"Green"
1208,15,"Specialty Coffee Association"
1208,16,"ft"
1209,1,"Arabica"
1209,2,"juan luis alvarado romero"
1209,3,"Guatemala"
1209,4,"la castellana"
1209,5,"beneficio ixchel"
1209,6,"unex guatemala, s.a."
1209,7,"oriente"
1209,8,"AGRIPEC DE LA VEGA Y CIA."
1209,9,"69 kg"
1209,10,"Asociacion Nacional Del CafAfA(C)"
1209,11,"2013"
1209,12,"Bourbon"
1209,13,"Washed / Wet"
1209,14,"Green"
1209,15,"Asociacion Nacional Del CafAfA(C)"
1209,16,"ft"
1210,1,"Arabica"
1210,2,"octavio augusto diaz trejo"
1210,3,"Mexico"
1210,4,"la patrona, el trebol, la cadena"
1210,5,"tlavictepan, huatusco"
1210,6,"empagri s.p.r. de r.l. de c.v."
1210,7,"veracruz"
1210,8,"JOSE VAZQUEZ CANTON, JOSE ANTONIO JIMENEZ GONZALEZ, IRENEO GARCIA VALDIVIA"
1210,9,"1 kg"
1210,10,"AMECAFE"
1210,11,"2012"
1210,12,"Typica"
1210,13,"Washed / Wet"
1210,14,"Green"
1210,15,"AMECAFE"
1210,16,"m"
1211,1,"Arabica"
1211,2,"damaso martinez perez"
1211,3,"Mexico"
1211,4,"el tesoro"
1211,5,"el tesoro"
1211,6,""
1211,7,"veracruz"
1211,8,"DAMASO MARTINEZ PEREZ"
1211,9,"1 kg"
1211,10,"AMECAFE"
1211,11,"2012"
1211,12,"Typica"
1211,13,"Semi-washed / Semi-pulped"
1211,14,"None"
1211,15,"AMECAFE"
1211,16,"m"
1212,1,"Arabica"
1212,2,"productores de especialidad emiliano zapeata, spr."
1212,3,"Mexico"
1212,4,"los encinos"
1212,5,""
1212,6,""
1212,7,"ohuapan, tlaltetela"
1212,8,"PEDRO HERRERA GUZMAN, AURELIO GABRIEL HERNANDEZ ,MARIA DE LOURDES DERISTAIN TRESS"
1212,9,"1 kg"
1212,10,"AMECAFE"
1212,11,"2012"
1212,12,"Bourbon"
1212,13,"Washed / Wet"
1212,14,""
1212,15,"AMECAFE"
1212,16,"m"
1213,1,"Arabica"
1213,2,"adam ciruli ye"
1213,3,"China"
1213,4,"alicia's farm"
1213,5,"yunnan louis herbs r&d center"
1213,6,"yunnan louis herbs r& d center"
1213,7,"yunnan"
1213,8,"Yunnan Louis Herbs R&D Center"
1213,9,"2 kg"
1213,10,"Specialty Coffee Association"
1213,11,"2013"
1213,12,"Typica"
1213,13,"Washed / Wet"
1213,14,"Green"
1213,15,"Specialty Coffee Association"
1213,16,"m"
1214,1,"Arabica"
1214,2,"juan garcia hernandez"
1214,3,"Mexico"
1214,4,"los pinos"
1214,5,"los pinoslos pinos"
1214,6,""
1214,7,"yecuatla"
1214,8,"JUAN GARCIA HERNANDEZ"
1214,9,"1 kg"
1214,10,"AMECAFE"
1214,11,"2012"
1214,12,"Caturra"
1214,13,"Washed / Wet"
1214,14,"None"
1214,15,"AMECAFE"
1214,16,"m"
1215,1,"Arabica"
1215,2,"exportadora atlantic, s.a."
1215,3,"Nicaragua"
1215,4,"los saltarines"
1215,5,"beneficio atlantic condega"
1215,6,"exportadora atlantic s.a"
1215,7,"nueva segovia"
1215,8,"ADONIS JOSE ORTEZ BELTRAN"
1215,9,"69 kg"
1215,10,"Instituto HondureAfA+/-o del CafAfA(C)"
1215,11,"2016"
1215,12,""
1215,13,""
1215,14,"Green"
1215,15,"Instituto HondureAfA+/-o del CafAfA(C)"
1215,16,"m"
1216,1,"Arabica"
1216,2,"exportadora atlantic, s.a."
1216,3,"Nicaragua"
1216,4,""
1216,5,""
1216,6,"exportadora atlantic s.a"
1216,7,""
1216,8,""
1216,9,"2 kg"
1216,10,"AsociaciAfAn de CafAfA(C)s Especiales de Nicaragua"
1216,11,"2014"
1216,12,""
1216,13,"Natural / Dry"
1216,14,"Green"
1216,15,"AsociaciAfAn de CafAfA(C)s Especiales de Nicaragua"
1216,16,"m"
1217,1,"Arabica"
1217,2,"juan luis alvarado romero"
1217,3,"Guatemala"
1217,4,"various"
1217,5,"las americas"
1217,6,"outspan guatemala s.a."
1217,7,"oriente"
1217,8,"VARIOS"
1217,9,"69 kg"
1217,10,"Asociacion Nacional Del CafAfA(C)"
1217,11,"2014"
1217,12,"Other"
1217,13,"Washed / Wet"
1217,14,"Green"
1217,15,"Asociacion Nacional Del CafAfA(C)"
1217,16,"ft"
1218,1,"Arabica"
1218,2,"lin, che-hao krude ???"
1218,3,"Taiwan"
1218,4,"kan tou mountain coffee ??????"
1218,5,"kan tou mountain coffee ??????"
1218,6,"red on tree co., ltd."
1218,7,"dongshan dist., tainan city ??????"
1218,8,"GUO JIUN HUNG ??? & TSENG RU FENG ???"
1218,9,"20 kg"
1218,10,"Specialty Coffee Association"
1218,11,"2013"
1218,12,"Typica"
1218,13,"Washed / Wet"
1218,14,"Green"
1218,15,"Specialty Coffee Association"
1218,16,"m"
1219,1,"Arabica"
1219,2,"alfredo bojalil"
1219,3,"Mexico"
1219,4,"grapos el porvenir"
1219,5,"agroindustrias unidas de mexico"
1219,6,"ecomtrading"
1219,7,"tapachula"
1219,8,"EPIFANIO GARCIA DE MIGUEL"
1219,9,"1 kg"
1219,10,"AMECAFE"
1219,11,"2012"
1219,12,"Typica"
1219,13,"Washed / Wet"
1219,14,"Green"
1219,15,"AMECAFE"
1219,16,"m"
1220,1,"Arabica"
1220,2,"organizaciones de productores de cafe colimense"
1220,3,"Mexico"
1220,4,"cofradia"
1220,5,"beneficio de cafetaleros el remudadero s.p.r. de r.l."
1220,6,"organizaciones de productores de cafe colimense sa de cv"
1220,7,"cofradia de suchitlan"
1220,8,"J. CARMEN GUZMAN CONCEPCION, IGNACIO RAMIREZ BARAJAS, DIONICIO GARCIA RAMIREZ"
1220,9,"1 kg"
1220,10,"AMECAFE"
1220,11,"2012"
1220,12,"Typica"
1220,13,"Washed / Wet"
1220,14,""
1220,15,"AMECAFE"
1220,16,"m"
1221,1,"Arabica"
1221,2,"kona pacific farmers cooperative"
1221,3,"United States (Hawaii)"
1221,4,"kona farms"
1221,5,""
1221,6,""
1221,7,"kona"
1221,8,""
1221,9,"100 lbs"
1221,10,"Specialty Coffee Association"
1221,11,""
1221,12,""
1221,13,""
1221,14,""
1221,15,"Specialty Coffee Association"
1221,16,"ft"
1222,1,"Arabica"
1222,2,"kurt kappeli"
1222,3,"Mexico"
1222,4,"various"
1222,5,"beneficio san fernando"
1222,6,"uniAfAn de ejidos san fernando"
1222,7,"sierra, chiapas"
1222,8,"Various small producers"
1222,9,"69 kg"
1222,10,"Specialty Coffee Association"
1222,11,"2014"
1222,12,"Bourbon"
1222,13,"Washed / Wet"
1222,14,"Green"
1222,15,"Specialty Coffee Association"
1222,16,"m"
1223,1,"Arabica"
1223,2,"rosario miguel hernandez"
1223,3,"Mexico"
1223,4,"finca sego"
1223,5,"villa talea de castro, oaxaca"
1223,6,"villa talea cafAfA(C)"
1223,7,"villa talea de castro"
1223,8,"REYNALDO OLIVERA RIOS"
1223,9,"1 kg"
1223,10,"AMECAFE"
1223,11,"2012"
1223,12,"Typica"
1223,13,"Washed / Wet"
1223,14,"None"
1223,15,"AMECAFE"
1223,16,"m"
1224,1,"Arabica"
1224,2,"francisco ruiz nunez"
1224,3,"Mexico"
1224,4,"cerca de los angeles"
1224,5,"beneficio seco de cafe de la soc. coop. tzotzilotic tzobolotic scl"
1224,6,""
1224,7,"los angeles"
1224,8,"FRANCISCO RUIZ NUAfa~EZ"
1224,9,"1 kg"
1224,10,"AMECAFE"
1224,11,"2012"
1224,12,"Caturra"
1224,13,"Washed / Wet"
1224,14,"Green"
1224,15,"AMECAFE"
1224,16,"m"
1225,1,"Arabica"
1225,2,"bourbon specialty coffees"
1225,3,"Brazil"
1225,4,"santa maria"
1225,5,""
1225,6,"bourbon specialty coffees"
1225,7,"monte carmelo"
1225,8,"Manoel Cardoso and Galileo Cardoso"
1225,9,"60 kg"
1225,10,"Brazil Specialty Coffee Association"
1225,11,"2014/2015"
1225,12,"Catuai"
1225,13,"Natural / Dry"
1225,14,"Green"
1225,15,"Brazil Specialty Coffee Association"
1225,16,"m"
1226,1,"Arabica"
1226,2,"israel eduardo paz garcia"
1226,3,"Mexico"
1226,4,"el naranjo"
1226,5,"zaragoza itundujia, oaxaca"
1226,6,"cafeorganico.mx"
1226,7,"zaragoza itundujia"
1226,8,"LAMBERTO JOSAfa GARCAfAA"
1226,9,"1 kg"
1226,10,"AMECAFE"
1226,11,"2012"
1226,12,"Typica"
1226,13,"Washed / Wet"
1226,14,"None"
1226,15,"AMECAFE"
1226,16,"m"
1227,1,"Arabica"
1227,2,"eileen koyanagi"
1227,3,"United States (Hawaii)"
1227,4,""
1227,5,""
1227,6,"kona pacific farmers cooperative"
1227,7,"kona"
1227,8,""
1227,9,"100 lbs"
1227,10,"Specialty Coffee Association"
1227,11,"2014"
1227,12,"Hawaiian Kona"
1227,13,"Natural / Dry"
1227,14,"Bluish-Green"
1227,15,"Specialty Coffee Association"
1227,16,"ft"
1228,1,"Arabica"
1228,2,"juan luis alvarado romero"
1228,3,"Guatemala"
1228,4,"various"
1228,5,"las americas"
1228,6,"outspan guatemala s.a."
1228,7,"oriente"
1228,8,"VARIOS"
1228,9,"69 kg"
1228,10,"Asociacion Nacional Del CafAfA(C)"
1228,11,"2014"
1228,12,"Other"
1228,13,"Washed / Wet"
1228,14,"Green"
1228,15,"Asociacion Nacional Del CafAfA(C)"
1228,16,"ft"
1229,1,"Arabica"
1229,2,"juan luis alvarado romero"
1229,3,"Guatemala"
1229,4,"el sacramento"
1229,5,"beneficio ixchel"
1229,6,"unex guatemala, s.a."
1229,7,"oriente"
1229,8,"LUIS RODRIGUEZ"
1229,9,"1 kg"
1229,10,"Asociacion Nacional Del CafAfA(C)"
1229,11,"2012"
1229,12,"Bourbon"
1229,13,"Washed / Wet"
1229,14,"Green"
1229,15,"Asociacion Nacional Del CafAfA(C)"
1229,16,"ft"
1230,1,"Arabica"
1230,2,"pablo cervantes morelos"
1230,3,"Mexico"
1230,4,"llano hermoso"
1230,5,"llano hermoso, xochitonalco huautla, oaxaca"
1230,6,"asociaciAfAn agricola local de productores de cafAfA(C) de huautla de jimenez"
1230,7,"xochitonalco, huautla"
1230,8,"PABLO CERVANTES MORELOS"
1230,9,"1 kg"
1230,10,"AMECAFE"
1230,11,"2012"
1230,12,"Typica"
1230,13,"Natural / Dry"
1230,14,"Green"
1230,15,"AMECAFE"
1230,16,"m"
1231,1,"Arabica"
1231,2,"juan luis alvarado romero"
1231,3,"Guatemala"
1231,4,"conquista / morito"
1231,5,"beneficio ixchel"
1231,6,"unex guatemala, s.a."
1231,7,"oriente"
1231,8,"Conquista/ Morito"
1231,9,"1 kg"
1231,10,"Asociacion Nacional Del CafAfA(C)"
1231,11,"2012"
1231,12,"Bourbon"
1231,13,"Washed / Wet"
1231,14,"Green"
1231,15,"Asociacion Nacional Del CafAfA(C)"
1231,16,"m"
1232,1,"Arabica"
1232,2,"eileen koyanagi"
1232,3,"United States (Hawaii)"
1232,4,""
1232,5,""
1232,6,"kona pacific farmers cooperative"
1232,7,"kona"
1232,8,""
1232,9,"100 lbs"
1232,10,"Specialty Coffee Association"
1232,11,"2014"
1232,12,"Hawaiian Kona"
1232,13,"Natural / Dry"
1232,14,"Green"
1232,15,"Specialty Coffee Association"
1232,16,"ft"
1233,1,"Arabica"
1233,2,"kona pacific farmers cooperative"
1233,3,"United States (Hawaii)"
1233,4,""
1233,5,""
1233,6,"kona pacific farmers cooperative"
1233,7,"kona"
1233,8,""
1233,9,"100 lbs"
1233,10,"Specialty Coffee Association"
1233,11,"2012"
1233,12,"Hawaiian Kona"
1233,13,"Natural / Dry"
1233,14,"Green"
1233,15,"Specialty Coffee Association"
1233,16,"ft"
1234,1,"Arabica"
1234,2,"sanjava coffee"
1234,3,"Indonesia"
1234,4,"various"
1234,5,"east java"
1234,6,"pt. shriya artha nusantara"
1234,7,"ijen"
1234,8,"vary farms"
1234,9,"1 kg"
1234,10,"Specialty Coffee Association of Indonesia"
1234,11,"2016"
1234,12,"Java"
1234,13,"Washed / Wet"
1234,14,""
1234,15,"Specialty Coffee Association of Indonesia"
1234,16,"m"
1235,1,"Arabica"
1235,2,"gustavo amieva gonzalez"
1235,3,"Mexico"
1235,4,""
1235,5,"cordoba, ver."
1235,6,""
1235,7,"cordoba"
1235,8,"CONSUELO GONZALEZ GOMEZ"
1235,9,"1 kg"
1235,10,"AMECAFE"
1235,11,"2012"
1235,12,"Typica"
1235,13,"Washed / Wet"
1235,14,"Green"
1235,15,"AMECAFE"
1235,16,"m"
1236,1,"Arabica"
1236,2,"lin, che-hao krude ???"
1236,3,"Taiwan"
1236,4,"???? (hoe vs. flower coffee farm)"
1236,5,"???? (hoe vs. flower coffee farm)"
1236,6,"taiwan coffee laboratory"
1236,7,"??????( dongshan dist., tainan city)"
1236,8,"???( Lin, Chun-Chi)"
1236,9,"10 kg"
1236,10,"Specialty Coffee Association"
1236,11,"2016"
1236,12,"Yellow Bourbon"
1236,13,"Washed / Wet"
1236,14,"Green"
1236,15,"Specialty Coffee Association"
1236,16,"m"
1237,1,"Arabica"
1237,2,"cafes finos de exportacion s de r.l."
1237,3,"Honduras"
1237,4,"various"
1237,5,"cafes finos de exportacion s. de r.l."
1237,6,"cafes finos de exportacion s de r.l."
1237,7,"intibuca"
1237,8,"Cooperativa Coaquil"
1237,9,"2 kg"
1237,10,"Instituto HondureAfA+/-o del CafAfA(C)"
1237,11,"2014"
1237,12,"Pacas"
1237,13,"Natural / Dry"
1237,14,"Green"
1237,15,"Instituto HondureAfA+/-o del CafAfA(C)"
1237,16,"m"
1238,1,"Arabica"
1238,2,"eileen koyanagi"
1238,3,"United States (Hawaii)"
1238,4,""
1238,5,""
1238,6,"kona pacific farmers cooperative"
1238,7,"kona"
1238,8,""
1238,9,"100 lbs"
1238,10,"Specialty Coffee Association"
1238,11,"2014"
1238,12,"Hawaiian Kona"
1238,13,"Natural / Dry"
1238,14,"Green"
1238,15,"Specialty Coffee Association"
1238,16,"ft"
1239,1,"Arabica"
1239,2,"juan luis alvarado romero"
1239,3,"Guatemala"
1239,4,"various"
1239,5,"las americas"
1239,6,"outspan guatemala s.a."
1239,7,"oriente"
1239,8,"VARIOS"
1239,9,"69 kg"
1239,10,"Asociacion Nacional Del CafAfA(C)"
1239,11,"2014"
1239,12,"Other"
1239,13,"Washed / Wet"
1239,14,"Green"
1239,15,"Asociacion Nacional Del CafAfA(C)"
1239,16,"ft"
1240,1,"Arabica"
1240,2,"samuel eli gurel"
1240,3,"China"
1240,4,"hani"
1240,5,"hani"
1240,6,"greenhouse coffee china"
1240,7,"yunnan"
1240,8,"GreenHouse Coffee"
1240,9,"2 kg"
1240,10,"Specialty Coffee Association"
1240,11,"2013"
1240,12,"Typica"
1240,13,"Washed / Wet"
1240,14,"Green"
1240,15,"Specialty Coffee Association"
1240,16,"m"
1241,1,"Arabica"
1241,2,"juan luis alvarado romero"
1241,3,"Guatemala"
1241,4,"la union monte verde"
1241,5,"beneficio ixchel"
1241,6,"unex guatemala, s.a."
1241,7,"oriente"
1241,8,"AGRICOLA MONTE VERDE, S.A."
1241,9,"69 kg"
1241,10,"Asociacion Nacional Del CafAfA(C)"
1241,11,"2013"
1241,12,"Bourbon"
1241,13,"Washed / Wet"
1241,14,"Green"
1241,15,"Asociacion Nacional Del CafAfA(C)"
1241,16,"ft"
1242,1,"Arabica"
1242,2,"alejandro garcia palacios"
1242,3,"Mexico"
1242,4,"finca la fortuna"
1242,5,"finca la fortuna"
1242,6,"industrializadora de kaffee andes s.a. de c.v."
1242,7,"motozintla, chiapas"
1242,8,"MARIO GARCAfAA"
1242,9,"1 kg"
1242,10,"AMECAFE"
1242,11,"2012"
1242,12,"Other"
1242,13,"Washed / Wet"
1242,14,"Green"
1242,15,"AMECAFE"
1242,16,"m"
1243,1,"Arabica"
1243,2,"mao-heng chu"
1243,3,"Colombia"
1243,4,""
1243,5,""
1243,6,""
1243,7,""
1243,8,""
1243,9,"70 kg"
1243,10,"Specialty Coffee Association"
1243,11,""
1243,12,""
1243,13,""
1243,14,"Green"
1243,15,"Specialty Coffee Association"
1243,16,"m"
1244,1,"Arabica"
1244,2,"santa laura exportadora de cafe s.l.e.c. s.a."
1244,3,"Costa Rica"
1244,4,"several"
1244,5,"several"
1244,6,"santa laura exportadora de cafe s.l.e.c. s.a."
1244,7,"occidental"
1244,8,"Beneficio la Eva S.A."
1244,9,"1 kg"
1244,10,"Specialty Coffee Association of Costa Rica"
1244,11,"2014"
1244,12,"Caturra"
1244,13,"Washed / Wet"
1244,14,"Green"
1244,15,"Specialty Coffee Association of Costa Rica"
1244,16,"m"
1245,1,"Arabica"
1245,2,"gustavo abarca solis"
1245,3,"Mexico"
1245,4,"el regadito"
1245,5,"el regadito"
1245,6,""
1245,7,"petatlan"
1245,8,"GUSTAVO ABARCA SOLIS"
1245,9,"1 kg"
1245,10,"AMECAFE"
1245,11,"2012"
1245,12,"Typica"
1245,13,"Washed / Wet"
1245,14,"Green"
1245,15,"AMECAFE"
1245,16,"m"
1246,1,"Arabica"
1246,2,"juan luis alvarado romero"
1246,3,"Guatemala"
1246,4,"conquista / morito"
1246,5,"beneficio ixchel"
1246,6,"unex guatemala, s.a."
1246,7,"oriente"
1246,8,"Conquista/ Morito"
1246,9,"1 kg"
1246,10,"Asociacion Nacional Del CafAfA(C)"
1246,11,"2012"
1246,12,"Bourbon"
1246,13,"Washed / Wet"
1246,14,"Green"
1246,15,"Asociacion Nacional Del CafAfA(C)"
1246,16,"m"
1247,1,"Arabica"
1247,2,"bencafe, s. a."
1247,3,"Nicaragua"
1247,4,"el brigadum - la coronela"
1247,5,"dry mill"
1247,6,"beneficiadora norteAfA+/-a de cafe, s. a. (bencafe)"
1247,7,"jinotega"
1247,8,"MARCIO ALBERTO RIVERA CASTELLON"
1247,9,"69 kg"
1247,10,"Specialty Coffee Association of Costa Rica"
1247,11,"2016"
1247,12,""
1247,13,""
1247,14,"Bluish-Green"
1247,15,"Specialty Coffee Association of Costa Rica"
1247,16,"m"
1248,1,"Arabica"
1248,2,"cafe politico"
1248,3,"Brazil"
1248,4,""
1248,5,"n/a"
1248,6,"green mountain coffee"
1248,7,""
1248,8,"n/a"
1248,9,"5 lbs"
1248,10,"Specialty Coffee Association"
1248,11,"2014"
1248,12,""
1248,13,"Washed / Wet"
1248,14,""
1248,15,"Specialty Coffee Association"
1248,16,"m"
1249,1,"Arabica"
1249,2,"juan luis alvarado romero"
1249,3,"Guatemala"
1249,4,"el sacramento"
1249,5,"beneficio ixchel"
1249,6,"unex guatemala, s.a."
1249,7,"oriente"
1249,8,"LUIS RODRIGUEZ"
1249,9,"1 kg"
1249,10,"Asociacion Nacional Del CafAfA(C)"
1249,11,"2013"
1249,12,"Bourbon"
1249,13,"Washed / Wet"
1249,14,"Green"
1249,15,"Asociacion Nacional Del CafAfA(C)"
1249,16,"ft"
1250,1,"Arabica"
1250,2,"lin, che-hao krude ???"
1250,3,"Taiwan"
1250,4,"dongshan gaoyuan village chief manor coffee tainan, taiwan ??????????????"
1250,5,"dongshan gaoyuan village chief manor coffee tainan, taiwan ??????????????"
1250,6,"red on tree co., ltd."
1250,7,"dongshan dist., tainan city ??????"
1250,8,"Chen Shuei Lian ???"
1250,9,"10 kg"
1250,10,"Specialty Coffee Association"
1250,11,"2012"
1250,12,"Typica"
1250,13,"Washed / Wet"
1250,14,"Bluish-Green"
1250,15,"Specialty Coffee Association"
1250,16,"m"
1251,1,"Arabica"
1251,2,"kona pacific farmers cooperative"
1251,3,"United States (Hawaii)"
1251,4,""
1251,5,""
1251,6,"kona pacific farmers cooperative"
1251,7,"kona"
1251,8,""
1251,9,"100 lbs"
1251,10,"Specialty Coffee Association"
1251,11,"2013"
1251,12,""
1251,13,"Natural / Dry"
1251,14,"Green"
1251,15,"Specialty Coffee Association"
1251,16,"ft"
1252,1,"Arabica"
1252,2,"stephany escamilla femat"
1252,3,"Mexico"
1252,4,"rancho los laureles"
1252,5,"rancho los laureles"
1252,6,""
1252,7,"coatepec"
1252,8,"RUBRIA OCHOA BELLO"
1252,9,"1 kg"
1252,10,"AMECAFE"
1252,11,"2012"
1252,12,"Typica"
1252,13,"Washed / Wet"
1252,14,"Green"
1252,15,"AMECAFE"
1252,16,"m"
1253,1,"Arabica"
1253,2,"juan luis alvarado romero"
1253,3,"Guatemala"
1253,4,"la esperanza y anexos"
1253,5,"beneficio ixchel"
1253,6,"unex guatemala, s.a."
1253,7,"oriente"
1253,8,"MARGARITA DE NUYENS Y/O CARLOS NUYENS"
1253,9,"1 kg"
1253,10,"Asociacion Nacional Del CafAfA(C)"
1253,11,"2013"
1253,12,"Bourbon"
1253,13,"Washed / Wet"
1253,14,"Green"
1253,15,"Asociacion Nacional Del CafAfA(C)"
1253,16,"ft"
1254,1,"Arabica"
1254,2,"ipanema coffees"
1254,3,"Brazil"
1254,4,"fazenda capoeirnha"
1254,5,"dry mill"
1254,6,"ipanema coffees"
1254,7,"south of minas"
1254,8,"Ipanema Agricola S.A"
1254,9,"60 kg"
1254,10,"Brazil Specialty Coffee Association"
1254,11,"2017 / 2018"
1254,12,"Bourbon"
1254,13,"Natural / Dry"
1254,14,"Green"
1254,15,"Brazil Specialty Coffee Association"
1254,16,"m"
1255,1,"Arabica"
1255,2,"juan luis alvarado romero"
1255,3,"Guatemala"
1255,4,"various"
1255,5,"las americas"
1255,6,"outspan guatemala s.a."
1255,7,"oriente"
1255,8,"VARIOS"
1255,9,"69 kg"
1255,10,"Asociacion Nacional Del CafAfA(C)"
1255,11,"2014"
1255,12,"Other"
1255,13,"Washed / Wet"
1255,14,"Green"
1255,15,"Asociacion Nacional Del CafAfA(C)"
1255,16,"ft"
1256,1,"Arabica"
1256,2,"israel eduardo paz garcia"
1256,3,"Mexico"
1256,4,"el naranjo"
1256,5,"zaragoza itundujia, oaxaca"
1256,6,"cafeorganico.mx"
1256,7,"zaragoza itundujia"
1256,8,"AQUILINO GARCAfAA RIAAfa~O"
1256,9,"1 kg"
1256,10,"AMECAFE"
1256,11,"2012"
1256,12,"Typica"
1256,13,"Washed / Wet"
1256,14,"None"
1256,15,"AMECAFE"
1256,16,"m"
1257,1,"Arabica"
1257,2,"myriam kaplan-pasternak"
1257,3,"Haiti"
1257,4,"mixed"
1257,5,"kkkld"
1257,6,"haiti coffee"
1257,7,"dondon, haiti"
1257,8,"Mixed"
1257,9,"4 lbs"
1257,10,"Specialty Coffee Association"
1257,11,"2013"
1257,12,"Typica"
1257,13,"Washed / Wet"
1257,14,""
1257,15,"Specialty Coffee Association"
1257,16,"m"
1258,1,"Arabica"
1258,2,"eileen koyanagi"
1258,3,"United States (Hawaii)"
1258,4,""
1258,5,"kona pacific farmers cooperative"
1258,6,"kona pacific farmers cooperative"
1258,7,"kona"
1258,8,"Kona Pacific Farmers Cooperative"
1258,9,"2 lbs"
1258,10,"Specialty Coffee Association"
1258,11,"2013"
1258,12,""
1258,13,"Natural / Dry"
1258,14,"Green"
1258,15,"Specialty Coffee Association"
1258,16,"ft"
1259,1,"Arabica"
1259,2,"alejandro garcia palacios"
1259,3,"Mexico"
1259,4,"finca los andes"
1259,5,"finca la fortuna"
1259,6,"industrializadora de kaffee andes s.a. de c.v."
1259,7,"motozintla, chiapas"
1259,8,"ALEJANDRO GARCAfAA PALACIOS"
1259,9,"1 kg"
1259,10,"AMECAFE"
1259,11,"2012"
1259,12,"Other"
1259,13,"Washed / Wet"
1259,14,"Green"
1259,15,"AMECAFE"
1259,16,"m"
1260,1,"Arabica"
1260,2,"andrew bowman"
1260,3,"Peru"
1260,4,"producer group (approx. 1,000 farmers)"
1260,5,"n/a"
1260,6,"tony's coffee and teas, inc."
1260,7,"san ignacio"
1260,8,"Sol y Cafe"
1260,9,"2 kg"
1260,10,"Specialty Coffee Association"
1260,11,"2014"
1260,12,"Caturra"
1260,13,"Washed / Wet"
1260,14,"Green"
1260,15,"Specialty Coffee Association"
1260,16,"m"
1261,1,"Arabica"
1261,2,"joshua marsceau"
1261,3,"India"
1261,4,""
1261,5,"aspinwall & co. ltd, mangalore"
1261,6,"olam japan"
1261,7,"chickmangalore"
1261,8,"Aspinwall & CO. LTD"
1261,9,"50 kg"
1261,10,"Specialty Coffee Association"
1261,11,"2016"
1261,12,""
1261,13,"Natural / Dry"
1261,14,"Green"
1261,15,"Specialty Coffee Association"
1261,16,"m"
1262,1,"Arabica"
1262,2,"masamichi hiroike"
1262,3,"Mexico"
1262,4,"various"
1262,5,"various smallholders' wet mills"
1262,6,""
1262,7,"pluma hidalogo, oaxaca"
1262,8,"Various smallholders"
1262,9,"6"
1262,10,"Specialty Coffee Association"
1262,11,"08/09 crop"
1262,12,"Typica"
1262,13,""
1262,14,""
1262,15,"Specialty Coffee Association"
1262,16,"m"
1263,1,"Arabica"
1263,2,"juan luis alvarado romero"
1263,3,"Guatemala"
1263,4,"conquista / morito"
1263,5,"beneficio ixchel"
1263,6,"asociaciAfAn nacional del cafAfA(C) - anacafe -"
1263,7,"oriente"
1263,8,"Conquista/Morito"
1263,9,"2 kg"
1263,10,"Asociacion Nacional Del CafAfA(C)"
1263,11,"2012"
1263,12,"Bourbon"
1263,13,"Washed / Wet"
1263,14,"None"
1263,15,"Asociacion Nacional Del CafAfA(C)"
1263,16,"m"
1264,1,"Arabica"
1264,2,"homero antonio de anda andrade"
1264,3,"Mexico"
1264,4,""
1264,5,"exportadora moretto s.a. de c.v."
1264,6,"exportadora moretto s.a. de c.v."
1264,7,"coatepec"
1264,8,"CASTULO GUTIERREZ"
1264,9,"1 kg"
1264,10,"AMECAFE"
1264,11,"2012"
1264,12,"Typica"
1264,13,"Washed / Wet"
1264,14,"Green"
1264,15,"AMECAFE"
1264,16,"m"
1265,1,"Arabica"
1265,2,"juan luis alvarado romero"
1265,3,"Guatemala"
1265,4,"agropecuaria quiagral"
1265,5,"beneficio ixchel"
1265,6,"unex guatemala, s.a."
1265,7,"oriente"
1265,8,"AGROPECUARIA QUIAGRAL"
1265,9,"69 kg"
1265,10,"Asociacion Nacional Del CafAfA(C)"
1265,11,"2012"
1265,12,"Bourbon"
1265,13,"Washed / Wet"
1265,14,"Green"
1265,15,"Asociacion Nacional Del CafAfA(C)"
1265,16,"ft"
1266,1,"Arabica"
1266,2,"juan luis alvarado romero"
1266,3,"Guatemala"
1266,4,"conquista / morito"
1266,5,"beneficio ixchel"
1266,6,"eduardo ambrocio"
1266,7,"oriente"
1266,8,"Conquista/Morito"
1266,9,"2 kg"
1266,10,"Asociacion Nacional Del CafAfA(C)"
1266,11,"2011/2012"
1266,12,"Bourbon"
1266,13,"Washed / Wet"
1266,14,""
1266,15,"Asociacion Nacional Del CafAfA(C)"
1266,16,"m"
1267,1,"Arabica"
1267,2,"eileen koyanagi"
1267,3,"United States (Hawaii)"
1267,4,""
1267,5,""
1267,6,"kona pacific farmers cooperative"
